Accession,Species Names01,Gene Symbol01,Control 2h,Control 2h_2,Control 2h_3,Control 6h_1,Control 6h_2,Control 6h_3,Control 10h_1 ,Control 10h_2,Control 10h_3,Control 24h_1,Control 24h_2,Control 24h_3,Virus 2h_1,Virus 2h_2,Virus 2h_3,Virus 6h_1,Virus 6h_2,Virus 6h_3,Virus 10h_1,Virus 10h_2,Virus 10h_3,Virus 24h_1,Virus 24h_2,Virus 24h_3,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
P42766,Homo sapiens OX=9606,RPL35,151.159343769774,163.426398630853,183.522698797504,280.218710918903,259.64215733831,208.595557907332,315.751880042813,336.895545019135,301.425480741692,201.866055951244,217.155772606957,205.938129418645,117.19831021294,131.079757749989,162.097057039782,219.688096350543,215.151084857904,231.37327163025,279.350314079603,260.834775531859,272.805249678776,24.4861189107429,52.0110059788116,52.5756707663778,-0.279516575607277,-0.167936006414256,-0.230861305518857,-2.27557879779921,0.146917131585882,0.277564479914925,0.015607942680919,8.94026080033325E-05
P00338,Homo sapiens OX=9606,LDHA,211.363386116877,152.023844845582,122.175329941279,189.326099323908,140.295086202543,106.048522537456,220.198331504049,207.3512138772,151.008060604129,323.927948496715,311.855920974554,253.489773213289,259.367723336922,206.091803921287,157.714432162718,169.265493987806,177.7792909198,114.844589835556,192.740299986396,164.895454428251,160.170997283804,176.260988913334,145.418789953694,180.002951721544,0.35997776125119,0.084312552210918,-0.160046836441044,-0.825852148922798,0.308557227379251,0.793186082441217,0.438388453284201,0.006065870078662
P02786,Homo sapiens OX=9606,TFRC,57.6670088850583,116.245009387639,200.369006675435,100.618376833708,131.42562327944,172.303868375124,111.613998796573,169.967361884109,212.819302017751,108.25946779617,154.133745230195,184.995601022117,63.7493969138156,123.09867796634,153.045302195352,68.6619475136431,135.206984072746,176.6782538496,51.7707246676263,85.3496839357982,120.047238811572,0,43.3407270054524,16.185057843281,-0.13903965848532,-0.087521656487444,-0.942971519018549,-2.90994254280349,0.826616820609845,0.843583937867729,0.088838948277048,0.007258551992229
Q15084,Homo sapiens OX=9606,PDIA6,168.006318017985,92.33894661818,156.188530511622,187.73797821331,114.844464000096,169.040545856391,202.772770981049,135.824927352989,171.818519590543,189.137184373765,131.890190231646,213.611591355182,151.159331527366,82.2795349904517,152.996650646209,210.464423282595,96.9278397948367,202.244979415719,107.842503982752,24.8128299418845,112.407207874255,163.503578298113,6.33334418167607,102.71835335979,-0.108205854383005,0.111836667961787,-1.05852418709531,-0.972016142258511,0.776755174419633,0.780880065014228,0.061986455287327,0.16678222060801
P52272,Homo sapiens OX=9606,HNRNPM,194.488655309216,152.739740014579,135.2152713857,311.496088751843,224.878346227675,149.235728261708,290.597832085284,219.466653510093,183.522275218379,260.41235105914,193.538030540334,193.341353331321,185.431729382117,166.83978472535,150.5707298981,288.388475597848,208.638804038814,171.861721098477,233.493037334334,181.235363749922,122.437155354931,195.872791697878,214.234414958919,121.697880129133,0.059745362647554,-0.035621673941189,-0.368709559887328,-0.283518505831315,0.754037067556046,0.928236465408416,0.310404224859201,0.345571579278527
Q9UQN3,Homo sapiens OX=9606,CHMP2B,128.294282435366,122.284612761438,172.586304112261,159.299265511832,139.033971003322,157.934126930974,120.747888478753,119.528042035611,125.741775373673,140.236907716893,124.710833454994,158.204327646834,133.027151264244,117.614905718596,150.10749714469,136.729446023031,129.803335616104,165.861195953691,95.3839004514956,98.023435377054,112.69041709578,56.6080973600096,42.8996861366446,57.4426790390616,-0.07852007126166,-0.077533033013982,-0.257920985686196,-1.43086693952085,0.705899872462427,0.568908007965575,0.024926629060953,0.001181266714753
P09651,Homo sapiens OX=9606,HNRNPA1,198.18523496795,81.2625188634135,142.857961612786,359.528569133897,119.382130703712,172.076957717922,318.740672501572,152.962995492412,215.416019426751,224.847847202596,54.3255705806035,157.577896845951,224.260089708793,39.7281425597777,149.944623359417,286.69008472028,120.693076039128,187.38986962933,269.949457366713,67.6823099530149,166.060245249173,438.745993894129,32.8970392250461,155.976854511265,-0.028891006551789,-0.130290960007444,-0.448019566617166,0.523079022571553,0.966973690467178,0.840696901934413,0.465146505310523,0.65011859678467
P40926,Homo sapiens OX=9606,MDH2,151.243970828634,105.811847978032,152.113219934004,186.62538260878,114.869837655176,172.028503628963,178.568998702649,116.643036155799,145.659470408028,202.758491529957,171.765011767978,212.785132967646,174.163468502712,117.066289044517,148.192392392292,215.152823510722,99.79389619675,158.691163656175,138.389978362798,89.1865993784167,137.138386649309,75.0483459362103,59.0451288985688,87.6238314652249,0.10291061102052,0.00034777022596,-0.27358883943081,-1.40539746738212,0.67721094469771,0.999283932039303,0.352162119336015,0.001204651542825
P55061,Homo sapiens OX=9606,TMBIM6,149.403245438189,139.35099283172,185.676776204072,177.522379688838,146.390274850106,157.78105572807,134.482695198815,120.907252966368,131.267809260887,172.700005602087,148.529779444205,170.621345616686,136.027082472709,134.421149378114,147.767038985714,128.720340068125,114.450239095042,134.878126914486,94.100575642284,75.6845330638844,95.2107680828198,7.8963775190432,18.0683952831421,32.9029653553705,-0.181952582850565,-0.349543969310378,-0.545087245603185,-3.06267261695337,0.27098720026852,0.034087099705772,0.005777396220674,0.000168949522107
P42765,Homo sapiens OX=9606,ACAA2,163.268538033476,126.908912055442,152.876715878372,168.120153788869,143.492582748668,151.550851163487,121.78057940881,114.852280808158,108.385856909318,197.274320205666,161.712189526771,182.00697806331,153.704876777917,144.949284280307,146.903779289243,132.276292183003,120.543423368342,145.047046133481,94.4045799990496,76.6263486967662,85.8384805128276,55.5815647447305,44.0679402243553,46.4898896685795,0.008129964503532,-0.219236458739266,-0.4256395409206,-1.88826609142569,0.943842675464956,0.09813699495463,0.010247301057312,0.000267836168267
P37802,Homo sapiens OX=9606,TAGLN2,82.4471563650429,36.3442949199248,112.353396123993,125.994957996858,46.9965473412378,148.628622606877,86.8963415908605,22.8404417490526,132.63242831084,119.903597097269,95.7392603843498,145.551080925694,75.3248441566483,80.2830161247273,145.558253951724,98.148367213994,41.3408860063862,112.058402030875,101.879379469845,53.0173709882153,126.955220441803,151.666353808977,95.5240202923842,187.692772208751,0.381762251078216,-0.354525955585683,0.21773121203689,0.26785411735401,0.501592174168735,0.568517371981173,0.749905803593502,0.464814858030505
P31948,Homo sapiens OX=9606,STIP1,140.495100628005,48.1488158392955,128.292829386575,175.207744406307,81.343585441849,182.189767160877,189.439164094839,99.8202130336268,207.280434191847,170.246660124133,84.6865218619256,179.043733325411,164.276881888856,50.7011830537449,143.520203174951,195.071964219424,67.3895044790664,194.129366411008,201.761652538872,75.1177056315969,174.058465691701,198.150555261662,0,181.661816105841,0.17777121295029,0.057532051088531,-0.138980868328094,-0.192331404752505,0.775309308886553,0.91670395119657,0.779765588436511,0.809857861237743
P02649,Homo sapiens OX=9606,APOE,203.63727214481,186.611928661142,161.363574573714,196.805048415794,200.023785085915,152.402903742614,185.149501591382,188.224989885113,127.979741623979,259.158726786576,257.356896007786,195.356369938389,184.278312510018,177.403767470649,142.878604483204,171.680805464283,151.14836056593,148.564250747461,128.4860506546,119.994047834986,87.8542490359168,14.6494630100037,2.41236558145374,0,-0.128628074711736,-0.220483382893666,-0.575934184565291,-5.38277366219267,0.426686209640307,0.202010865906338,0.076484026229934,0.000417922646959
P19338,Homo sapiens OX=9606,NCL,10.9701918366758,95.8080655752804,209.226762040665,259.695289702383,374.177612250004,526.788022602585,345.151528269079,583.685285842595,694.295329549481,31.051535887555,109.445739746808,277.564739052455,0,8.25255168294977,142.830554797674,233.239758122976,358.601315613963,552.704810568984,190.672030375384,246.192953408243,469.082814321269,0,4.564733500124,22.2176095651972,-1.06460512145462,-0.020171263854505,-0.841280630639625,-3.96436287926007,0.497531893450768,0.966695786101491,0.148070608688474,0.148659270729771
P15311,Homo sapiens OX=9606,EZR,134.787058021201,153.671073824082,152.658839616147,143.617232986352,175.808216923102,166.357271701088,84.382968271029,126.507495376679,140.006427084744,78.3295654134172,145.102405082726,115.000244086565,118.25778839438,160.760031343733,141.505817115936,143.481631303245,162.969190566822,170.657677048135,64.0732753598713,92.6459792702413,127.054417235891,62.0534405762219,123.492178909953,117.543638814005,-0.068974373535169,-0.025993791066561,-0.306306419868109,-0.159124178925494,0.643424156511875,0.828649018576633,0.416945219508264,0.690275979070541
Q15056,Homo sapiens OX=9606,EIF4H,175.062062437979,140.447063129858,122.896212547467,187.446807063369,164.624372920303,145.009650882946,181.381774599112,166.622757171345,141.669211933546,174.568903159367,153.951382372661,137.026036946359,136.846554144904,151.156004276186,138.976182565018,174.354870994579,152.963248819849,150.919913077251,168.454506433577,129.930187923727,132.825072989549,109.817214959234,57.7478573406492,73.3461944507436,-0.038101124244362,-0.055751601120174,-0.18343098384822,-0.950422859009001,0.823107489876909,0.68463132859281,0.314650359683164,0.016548869150668
P35221,Homo sapiens OX=9606,CTNNA1,162.683351539834,185.42105427204,139.762030933601,177.129222762663,216.0162525919,193.683509967314,123.08633267933,202.255596417432,88.3863460631601,166.464780175221,195.524677479669,136.708404320617,115.574326621811,157.891096256057,138.365780775643,134.154715085286,193.172758415023,152.714269587964,69.4976237451149,122.62178138519,41.3867228994107,0,0,0,-0.24443309072069,-0.289780267981579,-0.825223146231519,Err:502,0.231434547077801,0.161392319498484,0.21914713921634,0.000610009049049
P56381,Homo sapiens OX=9606,ATP5E,151.411857515541,102.016858579774,139.029124514984,187.285736319469,154.918561621411,97.1233238129594,177.538510992287,254.596316917242,173.754237923175,252.875044776502,250.383781187746,162.15699623375,138.772271410666,138.008857314505,134.016521644055,199.981648600767,140.694620649039,178.845133967985,207.4754103369,174.026096266433,166.732046863749,62.1063325727235,20.8498446179035,64.8911711836818,0.065890247665981,0.2418859778884,-0.144263042283568,-2.17014780178675,0.702830698318,0.444765452751099,0.546037597124635,0.006431886751851
O94925,Homo sapiens OX=9606,GLS,128.030187335672,92.8232034262182,129.116837608882,104.12779577735,50.6460681051609,78.4797962252581,100.410990240488,74.4519709131201,85.7741192365201,157.157341650697,136.181974996138,190.115815251752,94.6584165751861,87.1921221606573,132.340729064498,87.4355456663683,54.2392477156499,97.1385403671621,68.8954556165816,56.0494671168994,41.4737184572533,2.39092902262983,42.9721908757443,50.5932891203041,-0.155589113695161,0.033983669999966,-0.647225303915981,-2.33293092976637,0.551517384577169,0.931240691986707,0.045172026477455,0.003986745469019
P23588,Homo sapiens OX=9606,EIF4B,127.868539598709,129.004649864615,120.661797168725,135.498805661223,172.588164625363,136.53781785369,138.657858785762,167.470624535768,138.079469988728,134.932430124187,155.312848770166,126.584192867796,137.322132000491,148.90971520396,131.680645121005,136.457103055741,160.340476802106,140.456901927196,160.369855991554,167.754905410476,141.07673855724,149.148051055313,153.249929010496,157.023353422053,0.146590537680546,-0.024115210251322,0.0789724016166,0.140360564224232,0.07771874086968,0.87154247122654,0.542951682357097,0.183152947052455
P02652,Homo sapiens OX=9606,APOA2,99.6927166424735,110.112320632981,142.421748943916,122.502964653711,123.159693304496,147.668519023823,132.08082556354,134.043308008201,122.74587065194,194.184182456189,213.113711357245,244.737961269145,175.217973095517,251.291788098038,130.592567735053,109.750351937738,109.211074304402,147.189187509143,152.781284255982,181.371260987618,97.4134729349286,17.2910651546935,9.24411523072443,13.153642804192,0.661437719368261,-0.103307330392488,0.150293314732198,-4.03814660878177,0.142767665918619,0.579703543471273,0.598047549283462,0.000165703943302
Q02878,Homo sapiens OX=9606,RPL6,48.2514745002321,92.2083426278144,135.326519580307,87.3762455638048,116.336867121417,149.513404186161,101.610086692961,133.779591895462,126.018418909701,45.940591949097,92.0166562650088,132.284008845994,43.230782730269,99.6145552184129,128.277078883796,64.9276037688731,105.301561022304,139.064822029662,62.4193696779656,101.977232858801,135.997093434937,29.5463902131977,105.683299616222,126.512575975329,-0.024606580707118,-0.191614865451704,-0.266774293810506,-0.046101036400381,0.967112420148126,0.628069110560838,0.433176909527526,0.945030205525878
P13073,Homo sapiens OX=9606,COX4I1,193.783537992136,147.676386200211,145.670926563784,245.32751434864,174.523554543487,150.770518662704,221.400934164836,194.375612219883,137.557570588113,251.988674859318,195.146318904792,203.506731538772,167.79924312487,131.511655851654,119.788112704089,226.322875583511,165.885887780942,157.635944455543,181.463600367813,115.097791877982,103.271175663806,98.285705572428,50.0565233016371,29.3524669200685,-0.217018234888816,-0.053510110468137,-0.468754888943118,-1.87246272719405,0.348012513452688,0.855683394360105,0.214116747957048,0.004310428614023
Q08211,Homo sapiens OX=9606,DHX9,94.9144142316565,45.3870126436057,104.595126289408,75.6776053887154,119.708980737356,149.540349052596,153.036028638489,176.813796620441,185.494724011373,89.0460478381414,85.7080678464506,128.711171732781,52.289413797416,74.1562869652423,114.577567811233,106.789270145287,91.0334922499996,158.621205226905,110.013772426029,102.792702387011,168.0385056511,49.1749021246651,114.689366093807,82.0044581531483,-0.02300003652436,0.047384512756614,-0.436333431409528,-0.303643258970767,0.962585275114204,0.903117129731654,0.120862576028663,0.458366076138829
Q15436,Homo sapiens OX=9606,SEC23A,98.7376573793997,81.6387222128298,80.4686684565067,83.3777782613648,76.1936260079106,76.0736638959961,52.1385651014241,70.1392023006132,90.6636888656827,84.6679087397872,78.0151979110495,83.2321852033978,105.681169202021,93.5830621841479,114.481449532881,75.2426779354292,75.9362377341762,92.7989566286598,71.8720356796271,80.3940214530293,95.1468142309886,62.0359593293238,75.2455089622354,101.851784554487,0.26640255367185,0.05013482034636,0.216463710185152,-0.040346690443985,0.105480271892271,0.678651761311696,0.428038219502822,0.85836893723016
Q13813,Homo sapiens OX=9606,SPTAN1,218.858338334685,218.566392694518,95.7829883490986,261.191103698055,227.223849794698,241.156415061383,196.86561734067,309.578244793762,138.512814974907,139.435464766413,244.712312449821,92.6993185461787,176.432498941045,249.57292244591,114.419410821911,248.724296949765,249.90374908115,197.641663372747,167.262176997455,224.016806270569,16.6580345476053,0,190.664021719158,46.0540479464152,0.019396300364101,-0.06740285159836,-0.660855826475891,-1.01035689335603,0.968140061661949,0.605815750190684,0.377531177846105,0.334092307682497
Q06481,Homo sapiens OX=9606,APLP2,227.157538423026,203.086124396164,144.480721436679,218.297006277108,185.361015470534,129.68512489501,211.121644025747,190.565860302153,119.545830686126,212.578032548412,196.461759114479,116.228735336095,179.861283748637,173.708956217426,114.35034187035,197.441789531206,167.327461183214,109.37250707492,130.89393058614,116.893675000232,72.3920595361361,34.4935738008423,50.2074741458271,17.603818881469,-0.296606572646544,-0.169745587366966,-0.703047669135114,-2.3601803654503,0.331357794585253,0.617998549848921,0.111108639067155,0.010724011111435
