Accession,Ratio 2h,Ratio 6h,Ratio 10h ,Ratio 24h,P value 2h,P value 6h,P value 10h,P value 24h
Q8N806,0.07831989386667,0.308949069726222,-0.200092957580318,-3.55561347799029,0.951837294270252,0.179158901852107,0.526183842804013,0.012237621664863
Q96QR8,-0.123027552715415,-0.052980410524333,0.361367248058135,0.009997865245508,0.918080987431182,0.955203801140097,0.68773954630771,0.993865972007776
P18669,0.333368609219148,-2.17813374881105,-1.41121492438596,-5.72470112077906,0.879451285596764,0.422442565829645,0.590517739834674,0.382173211398523
Q96RR1,-1.2081635998206,#DIV/0!,3.96186871470193,0.880938946653004,0.630186366810106,#NUM!,0.218962972397697,0.567485087271928
P48681,-0.500918336325088,-0.594494806094603,-0.679337069917701,-0.248996133047383,0.753418335382343,0.717738463517916,0.549553733137704,0.849504285502564
Q9NQR4,Err:502,Err:502,Err:502,-0.914680331244094,0.24717269138607,0.373900966300058,0.373900966300058,0.37189453609347
P34932,-1.47207225908612,-0.167945930127571,-2.45955017645548,1.34099424686001,0.364567369636717,0.892311472964661,0.091629048171864,0.57464433226291
Q9Y2Q3,-1.8694204322847,#DIV/0!,-3.74641024123941,1.33824066148115,0.292035920249276,0.373900966300058,0.408275645330878,0.529699919110328
Q16222,-5.09087222578964,1.95897674554554,Err:502,0.564747466170611,0.077015971751871,0.432946313938561,0.096456735898973,0.565842528388953
Q14696,-0.820263623397399,-0.43009185315304,-1.89859173614639,-0.752747887028356,0.725082020991843,0.706469654707686,0.51868188006071,0.716604743798975
O75223,#DIV/0!,1.84230552690707,Err:502,-2.86042056108767,#NUM!,0.525529601216121,0.132296472248202,0.438306495090373
Q9NPE3,1.29303671086614,-0.037615979322603,0.842331512412191,-0.15090917658945,0.421723538620604,0.978856110061502,0.498452043216063,0.905235648541174
Q04323,1.14368708931351,-0.32347373602008,-0.060461568536019,-0.751852644470742,0.538479271609445,0.799783525891094,0.945041214765335,0.5650462384331
Q8N5N7,0.602885846108533,0.508470092353535,-0.862966660040047,-0.928507144948429,0.747304675907051,0.802539672806176,0.598247900512444,0.67651088989312
Q9UBW8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.167424929398166
Q96CS2,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.223693089652867,0.373900966300058
Q13952,Err:502,#DIV/0!,-1.44018381004548,#DIV/0!,0.373900966300058,#NUM!,0.585372123636358,0.373900966300058
Q96P70,Err:502,#DIV/0!,Err:502,2.41409289318557,0.373900966300058,#NUM!,0.373900966300058,0.350477471282597
P13861,Err:502,-1.44941362045464,-0.612880050277033,-0.649105692943872,0.37390096630006,0.367466786570205,0.651320133997953,0.61477067736325
Q969E2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
O60264,-0.209964782231027,-0.874127857003365,-2.04611996125462,-2.34402989787316,0.916072529155519,0.606742535810664,0.373662270713528,0.267802883669422
Q9BVK6,1.04675494540136,0.556062323930222,1.5208228341064,1.76376639189103,0.53498324282817,0.664199626634276,0.265631054080632,0.183203546709215
P06454,-1.3648901224351,1.75769309529835,-1.68753357834629,-0.889915687885001,0.343914592771042,0.285463050521601,0.266747330130909,0.531617022949347
Q9NR28,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.142662188118564
P51114,-0.43373073702054,0.327140960127076,-0.876313422190822,3.76964170670301,0.722767483425354,0.784059819374032,0.644234473276103,0.120805938141234
Q56VL3,1.5952927885978,1.0260854522055,1.02273942464145,0.610305426126716,0.435110100438645,0.483096488176031,0.436384264856489,0.718779543073296
P20700,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.365661848515341
O14562,-1.71011412345941,-1.72739183923986,-0.596176280809077,1.33281005205629,0.529732853369718,0.195067752254547,0.786812185187115,0.564732080214556
P58107,1.76774101685141,-1.95193728923442,Err:502,2.78277020525605,0.535130016322964,0.51249318996619,0.373900966300058,0.174474301644009
P13010,#DIV/0!,-1.34234314856072,Err:502,-0.942395669506399,#NUM!,0.603253428725883,0.325403948500489,0.692384271329967
Q9NR30,-0.916274848528462,0.071927570871993,-0.522667010913273,4.59297654312237,0.699157889000591,0.883182796326162,0.367388564252091,0.206665332739315
O95747,#DIV/0!,#DIV/0!,#DIV/0!,5.51164140993447,#NUM!,#NUM!,#NUM!,0.352820581752871
Q9NRZ9,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
Q96CW1,-0.086627642028046,0.272916404124006,-0.547916057871123,0.076307110972425,0.968191776227239,0.879151639913871,0.798492801063975,0.968875926275362
P49589,-0.234697782305609,-0.104654176122927,-2.17792584127738,-0.713620728054267,0.861446820733167,0.93525627634745,0.092678320231814,0.683266374832845
Q6PJT7,0.436420981318348,2.72152447685223,0.759013429163194,-0.096549440614098,0.701663439360247,0.193663321546512,0.553798739365996,0.945846258145225
O43583,#DIV/0!,0.087983898781105,Err:502,#DIV/0!,0.373900966300058,0.967694927561791,0.373900966300058,0.373900966300058
P23526,#DIV/0!,-2.32941253107244,-7.48828668576315,-3.01291947248896,0.373900966300058,0.095565168211672,0.172071033200757,0.310531285972321
Q9UKX5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P35611,-2.90878018998117,Err:502,Err:502,-2.15598873065255,0.182117690785753,0.373900966300058,0.132284448193173,0.229522023785953
P30405,1.26278531268484,-0.281061617894539,-0.52094236121747,-1.80050892310871,0.404325210259893,0.70667185276148,0.396065124892488,0.209454855371238
Q9NWY4,#DIV/0!,#DIV/0!,Err:502,-2.21793752127207,#NUM!,0.373900966300058,0.373900966300058,0.485570412588485
Q92734,0.238555407323349,2.33713835158366,1.52103385174672,-3.72484356227032,0.913047897301761,0.475377666381523,0.571648986145837,0.40882970180665
Q9Y6N5,Err:502,-0.414918572752665,-1.16578594464462,1.41022000369,0.117609445315777,0.736315072186812,0.611678091386412,0.481486969766906
A5YKK6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
A6NDU8,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
A6ZKI3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
B5ME19,#DIV/0!,-1.63019156583738,Err:502,#DIV/0!,#NUM!,0.554540553743162,0.373900966300058,#NUM!
L0R819,-1.93489549199698,-1.04766742267782,-0.6799358233682,-1.5543501263199,0.354428862400915,0.52261312128371,0.647714803719334,0.566258872722469
O00115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
O00159,0.012522645610145,4.39741439782808,-0.561462068590566,2.53808326295394,0.99394450100346,0.395241030308085,0.802752558390817,0.226109835041108
O00193,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O00203,-2.50938267981202,Err:502,Err:502,Err:502,0.462379024633033,0.373900966300058,0.373900966300058,0.373900966300058
O00232,4.44120489192942,0.590018773966927,-2.09924021019795,3.43716379990334,0.394574947775135,0.793652824507561,0.260021211948051,0.290295673191831
O00330,#DIV/0!,-1.32535960665905,#DIV/0!,Err:502,#NUM!,0.606505142811556,0.373900966300058,0.373900966300058
O00425,-2.65456748614447,-0.727866679670079,-1.01918826591194,Err:502,0.205358166765382,0.579919016654425,0.574189762869514,0.122305286704469
O00429,-0.446762240661691,-0.447275887123408,-0.160947908983043,0.395159563349463,0.729882207845236,0.712746720855142,0.730332414269201,0.688615164256498
O00468,0.16669753582847,-1.02238441208478,0.656633051494208,Err:502,0.888554153207699,0.422629386218726,0.615859252571633,0.143319919020321
O00487,#DIV/0!,#DIV/0!,0.308872044267626,#DIV/0!,#NUM!,#NUM!,0.888052881924165,0.373900966300058
O00566,#DIV/0!,0.864468449954088,-1.91263383399101,Err:502,#NUM!,0.621112809726598,0.517024965518496,0.373900966300058
O00629,-4.25010463557842,#DIV/0!,-1.02536722555222,Err:502,0.245572663598605,0.362214699406161,0.528668012464116,0.11615204861178
O14618,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,#NUM!
O14653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O14732,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.373900966300058
O14773,0.587538419631458,-0.675097252821696,-5.47171940811214,Err:502,0.657286374814781,0.626580105241308,0.204311607110552,0.18033469225273
O14776,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,#NUM!,#NUM!,#NUM!,0.373900966300058
O14929,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O14974,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O14979,#DIV/0!,#DIV/0!,-0.355196947891493,4.11019982728437,#NUM!,0.373900966300058,0.871838019074877,0.135137625587305
O15027,0.145558387271102,1.92191718845347,-0.426312990854915,0.08391913948187,0.930500850750582,0.486743309806473,0.760573403409973,0.969184160435515
O15031,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O15042,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O15061,#DIV/0!,#DIV/0!,0.116112868678997,#DIV/0!,#NUM!,0.136274295485312,0.949579658107413,0.373900966300058
O15173,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,0.373900966300058
O15226,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O15230,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O15269,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O15305,-0.671183057613554,-1.15591900640139,Err:502,Err:502,0.768482815935097,0.641463425075754,0.373900966300058,0.373900966300058
O15347,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
O15427,#DIV/0!,-3.85077169249875,#DIV/0!,-1.82695951783414,#NUM!,0.142375857185158,0.373900966300058,0.527455209429491
O15498,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O43172,Err:502,#DIV/0!,Err:502,#DIV/0!,0.141815681396402,#NUM!,0.141411934804913,#NUM!
O43175,#DIV/0!,3.59173239481624,-3.29204880841143,3.284231249523,#NUM!,0.412465081452424,0.422201507833466,0.422488126598105
O43290,Err:502,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.373900966300058,0.127188225202744,#NUM!
O43293,-2.1972988625655,3.14991413781763,-1.1384756288108,0.779121702197508,0.48744435146016,0.427707170173704,0.645330089783791,0.736681656918649
O43395,#DIV/0!,-0.517970261829518,#DIV/0!,Err:502,#NUM!,0.698439762813851,#NUM!,0.373900966300058
O43488,Err:502,#DIV/0!,Err:502,-0.774373180948764,0.373900966300058,#NUM!,0.373900966300058,0.738039231146801
O43491,-1.41286972984398,1.74991192545207,-2.29332592327612,0.754365491638089,0.45746929553667,0.537518553005509,0.479002680289893,0.739867008911009
O43633,0.110235620608592,0.132208010975183,-0.18494354415725,-5.25925171812539,0.923944652322853,0.905061565519014,0.87220901356328,0.131780228398966
O43657,-0.58153158283517,-0.987709312140297,-0.957855264981239,-1.66613372403237,0.790035042973104,0.511008542151215,0.688431658222154,0.343086063663056
O43663,-4.35855878526519,Err:502,Err:502,Err:502,0.13505279679434,0.373900966300058,0.373900966300058,0.15963643191737
O43670,-0.145381690602248,-1.6271940226355,-1.141762335191,0.433025755083193,0.946726968318235,0.402681732276369,0.54213446151145,0.845127171533026
O43719,Err:502,#DIV/0!,Err:502,Err:502,0.118855447057053,0.2598913508551,0.373900966300058,0.373900966300058
O43760,Err:502,#DIV/0!,#DIV/0!,#DIV/0!,0.373900966300058,#NUM!,#NUM!,#NUM!
O43765,1.00748762020794,-0.596990807813327,-0.648778630982531,1.29068718483429,0.669978640349529,0.783077198642777,0.758518950967793,0.613283176266204
O43768,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O43809,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,#NUM!
O43813,1.26162665648792,-0.567470430676845,1.98301359775753,Err:502,0.411367890065809,0.720593792093834,0.473259348858455,0.152884328882116
O43852,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O43865,#DIV/0!,-0.64035608069343,Err:502,Err:502,0.373900966300058,0.777919198365368,0.373900966300058,0.373900966300058
O43929,#DIV/0!,#DIV/0!,#DIV/0!,Err:502,#NUM!,#NUM!,#NUM!,0.373900966300058
O60306,-0.564874757906778,0.002339189314481,-1.4307381102748,-2.7370822924071,0.63766362539876,0.998668735625993,0.368536464479893,0.302560992088889
O60502,-1.0868174807274,0.068652493842671,-0.53480309777437,Err:502,0.416146201573234,0.954234719787899,0.670447418272238,0.116921752394917
O60568,Err:502,Err:502,2.04658150708616,Err:502,0.373900966300058,0.373900966300058,0.502194456003684,0.373900966300058
O60885,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O60888,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
O60936,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75044,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75110,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75128,Err:502,#DIV/0!,-1.51028137774415,-0.831067344272236,0.373900966300058,0.373900966300058,0.573421064406573,0.722084568090221
O75153,-1.06386313844601,-0.144859913064058,-2.49819256097729,Err:502,0.662452294929881,0.88811758772674,0.085515882791407,0.373900966300058
O75306,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75312,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
O75340,-0.167643384494537,2.55911345667532,-0.065019473438992,-1.47511057607586,0.938633280177659,0.458968853031848,0.97611420602049,0.579330143296075
O75368,-2.55798167977377,1.94154410115821,-2.29848704338014,0.593044425132147,0.20145106404914,0.271917089986579,0.215496227790471,0.623828091525253
O75396,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.130399597410064
O75400,-3.98160943180165,1.40869785219316,-1.74427739353059,Err:502,0.146282849496852,0.156580419845011,0.107551364277135,0.058442183592915
O75439,-0.020098036283258,-0.487921620659407,-0.65195791253893,Err:502,0.992612474117442,0.794038464426806,0.774349774257237,0.264725110994351
O75475,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75477,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,0.373900966300058,#NUM!
O75494,3.01310354407343,2.15472822243331,-1.84652784057883,0.557093340512043,0.433645090087993,0.491417099989993,0.36508762556033,0.804155497834563
O75569,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75607,Err:502,#DIV/0!,Err:502,2.12086359471248,0.373900966300058,0.373900966300058,0.373900966300058,0.494683773284152
O75608,0.315500532256978,-0.620600910056372,-0.693163786682907,-0.725371508028358,0.88571956983953,0.78404651145764,0.761848909094101,0.733492954833546
O75794,-2.86905232072375,0.304356650887008,0.28694181828881,Err:502,0.410971212098561,0.799542276835148,0.860536959999251,0.159110899065572
O75817,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O75822,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,0.373900966300058,0.373900966300058,0.373900966300058
O75915,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O76003,-1.10873620419694,-0.263960854761424,-1.3235523093981,0.74396255683022,0.440300784297904,0.393881282435976,0.02804762614004,0.63437720866999
O76031,0.041313928989843,-0.374284004963703,0.019022434313853,1.18486509873485,0.984313131417502,0.839655942310793,0.992624860672616,0.530916292795411
O76070,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O76071,1.12541815077562,0.195892922135505,-2.68732023116277,Err:502,0.6482581158661,0.900779985656282,0.080731229109851,0.373900966300058
O94826,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O94874,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O94875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O94888,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O94919,-1.05837595806596,-0.138840382972304,-0.096992442395768,0.848292973567622,0.620251575604813,0.917020538295752,0.94276162447621,0.692076964327244
O95168,1.09052589662243,#DIV/0!,#DIV/0!,Err:502,0.656224467452723,#NUM!,#NUM!,0.373900966300058
O95197,0.000784079128525,-0.068191319938906,0.783098399797069,0.657406543901475,0.999507614827732,0.95350487396956,0.476703854571725,0.624871902796061
O95235,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O95302,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O95347,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O95352,0.242428896609018,0.224986656821296,0.239423662292494,-0.16331372588713,0.911660344565082,0.917917325231146,0.912736773410857,0.940205410842651
O95365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O95400,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O95486,-3.63068349183977,-0.020607281794428,Err:502,-3.05625909518729,0.143961108104092,0.985912780782648,0.311991558531093,0.348131431768924
O95571,Err:502,-1.65118105018688,-1.98933564459866,#DIV/0!,0.258126951360762,0.360043712353545,0.24500213678838,#NUM!
O95777,Err:502,0.28228035378625,Err:502,0.405911278504663,0.373900966300058,0.897454890523856,0.373900966300058,0.854351929823496
O95881,0.084432479292651,-1.24965901025113,0.274282709940675,-2.53939716849779,0.93042417529188,0.126799000277258,0.828902078753983,0.041796076299273
O95926,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
O96008,-1.6505255841667,-0.800073578398052,-1.44052337516564,Err:502,0.551525079488593,0.708871861005695,0.544618124806981,0.373900966300058
P00374,0.143670693698204,-1.10840289853712,-0.408513372894403,-3.15138402850629,0.896553412552981,0.397954467068576,0.728219017747963,0.023954941250437
P00387,1.45408856121424,#DIV/0!,#DIV/0!,0.052979077177236,0.582945725323202,0.373900966300058,0.373900966300058,0.980533262569421
P00480,0.657594675092945,0.611584568643354,-0.383360634031053,-1.51312631479573,0.572759132002406,0.625118637626295,0.736930724866249,0.348562576967615
P00505,#DIV/0!,Err:502,Err:502,#DIV/0!,#NUM!,0.228943401439044,0.373900966300058,0.373900966300058
P00533,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P00966,-0.227703260024334,-0.390562981552536,-1.6974203114042,Err:502,0.890834393887046,0.82621891552115,0.317518222948566,0.339077289178547
P01891,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P02461,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P02511,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P03915,1.34185667186955,-2.00229638190184,#DIV/0!,Err:502,0.603345951191973,0.506908104956722,0.373900966300058,0.373900966300058
P04062,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P04083,0.039628123563774,0.776292079138664,-0.149163858349911,0.032982713539544,0.985436261917505,0.610187431933057,0.944207206086053,0.987877639756454
P04183,-0.173587318132485,-0.457563028344252,0.019152988914857,-1.14919237110942,0.881670486595562,0.74407159311261,0.989276867557441,0.38002641397846
P04216,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P04818,0.220693872982465,-0.242749649923593,-2.69843054256213,Err:502,0.898642852389838,0.848373644947223,0.011599033983253,0.009859665331426
P05067,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P05556,3.37808549959504,0.813517835079814,1.43979449915502,#DIV/0!,0.419163562469731,0.726963888898762,0.58544046202463,0.116407865674444
P06132,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
P06576,#DIV/0!,Err:502,Err:502,#DIV/0!,#NUM!,0.373900966300058,0.373900966300058,#NUM!
P06730,Err:502,2.77500013759091,Err:502,#DIV/0!,0.373900966300058,0.445263785262048,0.373900966300058,#NUM!
P06858,-1.09787505425953,-0.179876436955887,-2.10381228213471,0.229469971320242,0.654529301377646,0.934196963097495,0.482251983919787,0.911052604487538
P07099,#DIV/0!,Err:502,#DIV/0!,#DIV/0!,#NUM!,0.373900966300058,#NUM!,#NUM!
P07108,-0.000410081913652,-0.92608961620875,-1.26126621892868,-2.09048062601032,0.99976604503328,0.464965145464744,0.437728515189062,0.242058165953914
P07919,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P07942,-0.94332145384492,-0.734882969071593,-1.33912944359672,-4.22363524877998,0.327239938581479,0.620109945360163,0.240030698806362,0.152106121161538
P07954,0.374373819869165,-0.449248935439102,-1.08136843143622,-3.43233674115868,0.744103401084903,0.526923536857875,0.33152556385571,0.044362129405549
P07996,-0.388654793472669,0.254545837355997,#DIV/0!,0.105080227750914,0.808701973463583,0.898900476747621,0.373900966300058,0.961436728085572
P08174,0.491614403659486,-5.81531178451903,-2.05505577254613,2.89277429725958,0.825515060867959,0.381660848003213,0.452500805857482,0.439450692758898
P08236,Err:502,#DIV/0!,#DIV/0!,-0.067043975815606,0.373900966300058,0.373900966300058,0.373900966300058,0.968713950860336
P08397,#DIV/0!,Err:502,#DIV/0!,1.07456687396758,#NUM!,0.373900966300058,0.373900966300058,0.659937462937608
P08621,-0.252596319782133,-0.971815724913819,-0.159647684950483,Err:502,0.871621638417549,0.435155888758378,0.854599782868302,0.005981218779904
P08648,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P08754,0.514213960405004,-0.296982937377751,0.025984195763182,Err:502,0.782037695653885,0.879296047850839,0.99044926082462,0.373900966300058
P08758,#DIV/0!,#DIV/0!,#DIV/0!,5.23553982684046,#NUM!,#NUM!,#NUM!,0.266057468623806
P09012,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,0.373900966300058
P09038,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09429,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P09488,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09497,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09669,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09758,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09884,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P09972,0.50562244869011,0.127992258579044,Err:502,Err:502,0.746135071135841,0.953065767244556,0.373900966300058,0.25967431846308
P0DN79,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,0.373900966300058,#NUM!,0.373900966300058,#NUM!
P0DP25,0.228887196401833,-0.002258985476307,0.765610252972231,-0.220869934000409,0.866833263610533,0.998344844447893,0.559239716286666,0.821762899041628
P10620,Err:502,#DIV/0!,#DIV/0!,-2.91001837099396,0.373900966300058,#NUM!,0.373900966300058,0.330694561188313
P10644,#DIV/0!,0.842535183098888,Err:502,Err:502,#NUM!,0.692983459522291,0.373900966300058,0.373900966300058
P10768,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.231079782121301
P10909,#DIV/0!,#DIV/0!,Err:502,2.12516637075315,#NUM!,#NUM!,0.373900966300058,0.336059216457552
P11117,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P11216,1.70300221808481,-2.53540202660248,-0.937955416922087,0.614955587622544,0.332955882521691,0.011064974119411,0.456789974295135,0.785808814574903
P11310,0.515654962796559,0.192544420881988,-0.06039560926098,-1.07370203514254,0.740546966131578,0.890068359105013,0.967297633205009,0.485344435739466
P11586,#DIV/0!,#DIV/0!,Err:502,#DIV/0!,#NUM!,#NUM!,0.373900966300058,0.373900966300058
P11766,#DIV/0!,Err:502,#DIV/0!,1.70781268074414,0.373900966300058,0.373900966300058,#NUM!,0.543306124921064
P12004,Err:502,-0.53090237612973,-1.29407106529811,-5.7940325415317,0.373900966300058,0.604423432019983,0.064469965505326,0.016558951216773
P12074,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P12081,-0.048178106437075,0.444243745053148,-1.28586155572939,3.0098615281721,0.982296050881375,0.841337387071592,0.614241526413227,0.3510901853722
P12235,Err:502,4.62788836532831,#DIV/0!,Err:502,0.373900966300058,0.391968435884426,0.344308743246622,0.373900966300058
P12814,-0.259231131238231,2.347858498916,-3.97694028042306,Err:502,0.904258917237459,0.058653097086625,0.182580502384453,0.131962139369264
P13716,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,#NUM!
P13807,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#NUM!,#NUM!,#NUM!,0.373900966300058
P13929,1.25381475659833,1.59990722981162,-0.52559289768061,3.76206582827564,0.620699994288271,0.559129569872319,0.814354436439131,0.279302426877013
P14406,-1.79465207911424,0.472870769389666,-0.262359501548259,Err:502,0.306033759155199,0.744061303172613,0.901466493300545,0.350486754786578
