drugbank_id	category	organism	known_action	actions	uniprot_id	pubmed_ids
DB12010	target	Humans	unknown	inhibitor	Q9NYY3	26516587
DB12010	target	Humans	unknown	inhibitor	Q9H4B4	26516587
DB12010	target	Humans	unknown	inhibitor	O00444	26516587
DB12010	target	Humans	unknown	inhibitor	Q13131	26516587
DB12010	target	Humans	unknown	inhibitor	P22694	26516587
DB12010	target	Humans	unknown	inhibitor	Q05655	26516587
DB12010	target	Humans	unknown	inhibitor	Q02156	26516587
DB12010	target	Humans	unknown	inhibitor	P05129	26516587
DB12010	target	Humans	unknown	inhibitor	P41743	26516587
DB12010	target	Humans	unknown	inhibitor	Q04759	26516587
DB12010	target	Humans	unknown	inhibitor	Q15139	26516587
DB12010	target	Humans	unknown	inhibitor	Q13237	26516587
DB12010	target	Humans	unknown	inhibitor	Q13523	26516587
DB12010	target	Humans	unknown	inhibitor	Q05397	26516587
DB12010	target	Humans	unknown	inhibitor	Q14289	26516587
DB12010	target	Humans	unknown	inhibitor	Q13882	26516587
DB12010	target	Humans	unknown	inhibitor	P04049	26516587
DB12010	target	Humans	unknown	inhibitor	P07949	26516587
DB12010	target	Humans	unknown	inhibitor	Q9BRS2	26516587
DB12010	target	Humans	unknown	inhibitor	Q9BVS4	26516587
DB12010	target	Humans	unknown	inhibitor	O14730	26516587
DB12010	target	Humans	unknown	inhibitor	Q13546	26516587
DB12010	target	Humans	unknown	inhibitor	O43353	26516587
DB12010	target	Humans	unknown	inhibitor	P57078	26516587
DB12010	target	Humans	unknown	inhibitor	O75116	26516587
DB12010	target	Humans	unknown	inhibitor	P08922	26516587
DB12010	target	Humans	unknown	inhibitor	Q15418	26516587
DB12010	target	Humans	unknown	inhibitor	P51812	26516587
DB12010	target	Humans	unknown	inhibitor	Q52WX2	26516587
DB12010	target	Humans	unknown	inhibitor	P0C264	26516587
DB12010	target	Humans	unknown	inhibitor	Q96BR1	26516587
DB12010	target	Humans	unknown	inhibitor	P57059	26516587
DB12010	target	Humans	unknown	inhibitor	Q9H0K1	26516587
DB12010	target	Humans	unknown	inhibitor	Q9H2G2	26516587
DB12010	target	Humans	unknown	inhibitor	Q9NRH2	26516587
DB12010	target	Humans	unknown	inhibitor	P12931	26516587
DB12010	target	Humans	unknown	inhibitor	Q9H3Y6	26516587
DB12010	target	Humans	unknown	inhibitor	O94804	26516587
DB12010	target	Humans	unknown	inhibitor	O75716	26516587
DB12010	target	Humans	unknown	inhibitor	Q9UEE5	26516587
DB12010	target	Humans	unknown	inhibitor	O94768	26516587
DB12010	target	Humans	unknown	inhibitor	Q8WU08	26516587
DB12010	enzyme	Humans	unknown	substrate|inhibitor	P08684	
DB12010	enzyme	Humans	unknown	substrate	O60656	
DB12010	transporter	Humans	no	inhibitor	Q9UNQ0	
DB12010	transporter	Humans	no	substrate	Q2M3G0	
DB12015	target	Humans	yes	inhibitor	P42336	28852212|29109464
DB12015	enzyme	Humans	unknown	substrate	P08684	28566285|26254025
DB12015	enzyme	Humans	unknown	inducer	P11712	28537878
DB12015	enzyme	Humans	unknown	inhibitor	P10632	
DB12015	enzyme	Humans	unknown	inhibitor	P33261	
DB12015	transporter	Humans	unknown	substrate	Q9UNQ0	
DB12015	transporter	Humans	unknown	inhibitor	P08183	
DB12020	target	Variola virus (isolate Human/India/Ind3/1967)	yes	inhibitor	P33815	20191435|24100494
DB12020	enzyme	Humans	unknown	substrate	P22309	
DB12020	enzyme	Humans	unknown	substrate	P22310	
DB12023	target	Humans	yes	antibody	Q01344	22136436|23866823|28913336
DB12023	target	Humans	yes	binding	P08637	22136436|23866823|28109128
DB12026	target	Hepatitis C Virus	yes	inhibitor	B0B3C9	
DB12026	enzyme	Humans	no	substrate	P08684	
DB12026	enzyme	Humans	no	substrate	P05177	
DB12026	enzyme	Humans	no	substrate	P10632	
DB12026	transporter	Humans	no	substrate|inhibitor	P08183	
DB12026	transporter	Humans	no	substrate|inhibitor	Q9UNQ0	
DB12026	transporter	Humans	no	substrate|inhibitor	Q9Y6L6	
DB12026	transporter	Humans	no	substrate|inhibitor	Q9NPD5	
DB12035	transporter	Humans	unknown	inhibitor	P08183	30659422
DB12061	target	Humans	unknown		P14416	
DB12061	target	Humans	unknown		P35462	
DB12061	target	Humans	unknown		P21917	
DB12061	target	Humans	unknown		P08908	
DB12070	target	Human Cytomegalovirus	yes	inhibitor	F5HC79	
DB12070	target	Human Cytomegalovirus	yes	inhibitor	F5HGI9	
DB12070	target	Human Cytomegalovirus	yes	inhibitor	F5HCU8	
DB12070	enzyme	Humans	no	substrate	P22309	
DB12070	enzyme	Humans	no	substrate	P35503	
DB12070	enzyme	Humans	no	substrate	P10635	
DB12070	enzyme	Humans	no	inhibitor	P10632	
DB12070	enzyme	Humans	no	inducer	P33261	
DB12070	enzyme	Humans	no	inducer	P11712	29578577
DB12070	enzyme	Humans	no	inducer	P20813	
DB12070	enzyme	Humans	unknown	inhibitor	P08684	
DB12070	enzyme	Humans	unknown	inhibitor	P20815	
DB12070	enzyme	Humans	no	inhibitor	P24462	
DB12070	enzyme	Humans	unknown	inhibitor	Q9HB55	
DB12070	transporter	Humans	no	substrate	Q9Y6L6	
DB12070	transporter	Humans	no	substrate	Q9NPD5	
DB12070	transporter	Humans	no	substrate|inhibitor	P08183	
DB12070	transporter	Humans	no	inhibitor	Q9UNQ0	
DB12070	transporter	Humans	unknown	inhibitor	O95342	
DB12070	transporter	Humans	unknown	inhibitor	Q8TCC7	
DB12070	transporter	Humans	no	inhibitor	Q92887	
DB12077	target	Humans	unknown		Q07011	
DB12089	enzyme	Humans	no	inhibitor	P08684	11020135
DB12092	enzyme	Humans	no	substrate	P08684	22039822
DB12093	target	Humans	unknown	antagonist	P21728	17361394
DB12093	target	Humans	unknown	antagonist	P14416	17361394
DB12093	enzyme	Humans	no	substrate	P08684	22039822
DB12095	target	Humans	yes	antagonist	Q8IWU9	25012985
DB12095	target	Humans	yes	antagonist	P17752	25012985
DB12107	target	Enterobacter cloacae	yes	inhibitor	P05364	28848018
DB12107	target	Klebsiella pneumoniae	yes	inhibitor	Q9F663	28848018
DB12107	target	Klebsiella pneumoniae	yes	inhibitor	Q93LQ9	28848018
DB12107	target	Escherichia coli	yes	inhibitor	A0A068JFB7	28848018
DB12107	target	Klebsiella pneumoniae	yes	inhibitor	P0AD64	28848018
DB12107	target	Escherichia coli	yes	inhibitor	P62593	28848018
DB12107	target	Klebsiella pneumoniae	yes	inhibitor	Q9X757	28848018
DB12107	target	Klebsiella pneumoniae	yes	inhibitor	Q53IN1	28848018
DB12110	target	Humans	unknown	agonist	P28335	7984284
DB12116	target	Humans	unknown		P35869	11064004
DB12116	target	Humans	unknown	inhibitor	P26358	14633667
DB12116	target	Humans	unknown		Q86XF0	20054477
DB12118	target	Humans	unknown		P27037	
DB12119	target	Humans	unknown		P01584	
DB12128	target	Humans	unknown		Q92847	17436082
DB12129	target	Humans	yes	antagonist	P49841	21760986
DB12130	target	Humans	yes	inhibitor	Q9UM73	
DB12130	enzyme	Humans	unknown	substrate	P20815	
DB12130	enzyme	Humans	unknown	inducer	P20813	
DB12130	enzyme	Humans	unknown	substrate	P10632	
DB12130	enzyme	Humans	unknown	substrate	P33261	
DB12130	enzyme	Humans	unknown	substrate	P35503	
DB12131	enzyme	Humans	no	substrate	P08684	22039822
DB12140	target	Humans	unknown		P01375	
DB12140	target	Humans	unknown		P01584	
DB12140	target	Humans	unknown		P05231	
DB12141	target	Humans	yes	inhibitor	P36888	27775694|26279055|28516360
DB12141	target	Humans	yes	inhibitor	P30530	27775694|26279055|28516360
DB12141	target	Humans	yes	inhibitor	Q9UM73	27775694|26279055|28516360
DB12141	enzyme	Humans	no	substrate	P08684	
DB12141	carrier	Humans	no	binder	P02768	
DB12141	transporter	Humans	no	substrate	P08183	
DB12141	transporter	Humans	no	inhibitor	Q96FL8	
DB12141	transporter	Humans	no	inhibitor	Q9UNQ0	
DB12141	transporter	Humans	no	inhibitor	O15245	
DB12147	target	Humans	yes	inhibitor	P11362	28965185|26324363
DB12147	target	Humans	yes	inhibitor	P21802	28965185|26324363
DB12147	target	Humans	yes	inhibitor	P22607	28965185|26324363
DB12147	target	Humans	yes	inhibitor	P22455	28965185|26324363
DB12147	target	Humans	unknown	substrate	O43519	
DB12147	target	Humans	unknown	substrate	P07333	
DB12147	target	Humans	unknown	substrate	P16234	
DB12147	target	Humans	unknown	substrate	P09619	
DB12147	target	Humans	unknown	substrate	P10721	
DB12147	target	Humans	unknown	substrate	P35968	
DB12147	enzyme	Humans	unknown	substrate	P11712	
DB12147	enzyme	Humans	unknown	substrate	P08684	
DB12147	transporter	Humans	unknown	substrate|inhibitor	P08183	
DB12147	transporter	Humans	unknown	inhibitor	O15244	
DB12153	target	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	unknown		A0A0H2UQB5	
DB12159	target	Humans	yes	antagonist	P24394	23688323
DB12161	target	Humans	yes	inhibitor	Q05940	
DB12161	enzyme	Humans	unknown	substrate	P16152	
DB12161	enzyme	Humans	unknown	substrate	O75828	
DB12161	enzyme	Humans	yes	substrate	P10635	
DB12161	enzyme	Humans	yes	substrate	P05177	
DB12161	enzyme	Humans	yes	substrate	P20815	
DB12161	enzyme	Humans	yes	substrate	P08684	
DB12163	target	Humans	unknown		P28335	16880620
DB12163	target	Humans	unknown	inverse agonist	P28223	17031071|19672037
DB12177	target	Humans	unknown		P28223	
DB12177	target	Humans	unknown		P28335	
DB12191	target	Humans	unknown		P10415	17505826|17227835
DB12200	target	Humans	unknown		P08581	
DB12202	target	Humans	yes	antagonist	P00533	15383606
DB12212	enzyme	Humans	no	substrate	P10635	17125412|14732961|27836712
DB12228	target	Humans	unknown		P06881	
DB12228	target	Humans	unknown		P10092	
DB12228	target	Humans	unknown		Q16602	20573757
DB12240	target	Humans	yes		P40259	
DB12240	enzyme	Humans	unknown	substrate	P08684	
DB12240	transporter	Humans	unknown		P40259	
DB12243	transporter	Humans	unknown	substrate	Q4U2R8	19953504
DB12243	transporter	Humans	unknown	substrate	Q8TCC7	19953504
DB12245	enzyme	Humans	unknown	substrate|inhibitor	P05177	30117405
DB12245	enzyme	Humans	unknown	substrate	P11712	30117405
DB12245	enzyme	Humans	unknown	substrate|inhibitor	P08684	30117405
DB12245	enzyme	Humans	unknown	substrate	P04798	
DB12245	enzyme	Humans	unknown	substrate	Q16678	
DB12245	enzyme	Humans	unknown	substrate|inhibitor	P33261	30117405
DB12245	enzyme	Humans	unknown	substrate|inhibitor	P10635	
DB12245	enzyme	Humans	unknown	inhibitor	P11509	
DB12245	enzyme	Humans	unknown	inhibitor	P10632	30117405
DB12245	enzyme	Humans	unknown	inhibitor	P20813	
DB12248	target	Humans	unknown		P07550	17364588|23526777
DB12250	target	Humans	unknown		P08069	
DB12266	enzyme	Humans	no	inhibitor	P08684	11020135
DB12267	target	Humans	yes	inhibitor	Q9UM73	23239810|25888090|28597393
DB12267	target	Humans	yes	inhibitor	P00533	23239810|25888090|28597393
DB12267	target	Humans	unknown	inhibitor	P00519	28597393|23239810
DB12267	target	Humans	unknown	inhibitor	P08069	23239810|28597393
DB12267	target	Humans	unknown	inhibitor	P36888	23239810|28597393
DB12267	target	Humans	no	binding	P06213	
DB12267	target	Humans	unknown	inhibitor	P08581	
DB12267	target	Humans	unknown	inhibitor	Q15303	
DB12267	target	Humans	unknown	inhibitor	P04626	
DB12267	enzyme	Humans	no	substrate	P10632	28597393
DB12267	enzyme	Humans	no	substrate	P08684	28597393
DB12267	transporter	Humans	no	substrate|inhibitor	Q2M3G0	
DB12267	transporter	Humans	no	substrate|inhibitor	Q9UNQ0	
DB12267	transporter	Humans	no		O15245	
DB12267	transporter	Humans	no	inhibitor	Q96FL8	
DB12267	transporter	Humans	unknown	inhibitor	Q86VL8	
DB12271	target	Humans	unknown		P15169	
DB12271	target	Humans	unknown		P22792	
DB12278	target	Humans	yes	antagonist	P11229	16406943
DB12278	target	Humans	yes	antagonist	P08172	16406943
DB12278	target	Humans	yes	antagonist	P20309	16406943
DB12278	target	Humans	unknown	antagonist	P08173	16406943
DB12278	target	Humans	yes		P08912	16406943
DB12278	target	Humans	yes	antagonist	Q13936	16406943
DB12278	target	Humans	yes	antagonist	P35348	
DB12278	enzyme	Humans	no	substrate	P08684	
DB12278	enzyme	Humans	unknown	substrate	Q01740	
DB12278	enzyme	Humans	unknown	substrate	P31513	
DB12285	target	Humans	yes	inhibitor	P56817	
DB12301	target	Human immunodeficiency virus 1	unknown	inhibitor	Q72547	
DB12301	enzyme	Humans	unknown	substrate	P08684	29557716|27872069
DB12301	enzyme	Humans	unknown	substrate	P20815	29557716
DB12305	target	Humans	unknown		Q01959	
DB12305	target	Humans	unknown		P31645	
DB12305	target	Humans	unknown		P23975	
DB12307	target	Humans	unknown		P14210	
DB12307	target	Humans	unknown		P35968	
DB12319	target	Humans	unknown	inhibitor	P11712	12814975|15170332
DB12319	target	Humans	unknown	inhibitor	P33261	15615526
DB12319	enzyme	Humans	unknown	inhibitor	P33261	15615526|23118231
DB12319	transporter	Humans	unknown	inhibitor	Q9Y6L6	22541068
DB12319	transporter	Humans	unknown	inhibitor	O94956	22541068
DB12319	transporter	Humans	no	substrate	O95342	24014644
DB12323	target	Humans	yes	antagonist	P00519	24705186
DB12328	target	Humans	unknown	agonist	P35869	14644660
DB12329	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7V8	26863149|22354310
DB12329	enzyme	Humans	unknown	substrate	P08684	
DB12329	enzyme	Humans	yes	substrate	P21397	
DB12332	target	Humans	yes	antagonist	P09874	
DB12332	target	Humans	yes	antagonist	Q9UGN5	
DB12332	target	Humans	yes	antagonist	Q9Y6F1	
DB12332	enzyme	Humans	yes	substrate|inhibitor	P10635	
DB12332	enzyme	Humans	yes	substrate|inhibitor|inducer	P05177	28790837
DB12332	enzyme	Humans	yes	substrate|inhibitor|downregulator	P08684	
DB12332	enzyme	Humans	unknown	inhibitor	P20815	
DB12332	enzyme	Humans	unknown	inhibitor	P24462	
DB12332	enzyme	Humans	unknown	inhibitor	Q9HB55	
DB12332	enzyme	Humans	unknown	inhibitor	P33261	
DB12332	enzyme	Humans	unknown	inhibitor	P11712	
DB12332	enzyme	Humans	unknown	inhibitor	P10632	
DB12332	enzyme	Humans	unknown	inhibitor	P22309	
DB12332	transporter	Humans	unknown	substrate|inhibitor	P08183	
DB12332	transporter	Humans	unknown	substrate|inhibitor	Q9UNQ0	
DB12332	transporter	Humans	unknown	inhibitor	Q96FL8	28264872
DB12332	transporter	Humans	unknown	inhibitor	Q86VL8	29606854
DB12332	transporter	Humans	unknown	inhibitor	O15245	27087632|28790837
DB12332	transporter	Humans	unknown	inhibitor	O15439	
DB12332	transporter	Humans	unknown	inhibitor	Q9Y6L6	
DB12332	transporter	Humans	unknown	inhibitor	Q9NPD5	
DB12332	transporter	Humans	unknown	inhibitor	Q4U2R8	
DB12332	transporter	Humans	unknown	inhibitor	Q8TCC7	
DB12334	target	Humans	unknown		Q9H4B7	16505100
DB12334	target	Humans	unknown		P07437	16505100
DB12339	target	Humans	unknown		Q9P2E9	
DB12339	target	Humans	unknown		Q9Y221	
DB12340	target	Humans	unknown		P10415	
DB12340	target	Humans	unknown		Q92843	
DB12340	target	Humans	unknown		Q92934	
DB12364	target	Humans	yes	inhibitor	P00742	23487517|19297154|26170684|25673997
DB12364	enzyme	Humans	yes	inhibitor	P00734	26170684
DB12364	transporter	Humans	no	substrate	P08183	26170684
DB12364	transporter	Humans	unknown	inhibitor	Q12809	26170684
DB12371	target	Humans	unknown	modulator	Q9H228	29138536|29735753|26856814
DB12371	target	Humans	unknown		P21453	24900670|517042|29138536
DB12371	enzyme	Humans	unknown	substrate	P08684	29735753
DB12371	enzyme	Humans	unknown	substrate	P11712	29735753
DB12377	target	Escherichia coli	yes	inhibitor	P62593	29230684
DB12377	target	Escherichia coli	yes	inhibitor	P0AD63	29230684
DB12377	target	Klebsiella pneumoniae	yes	inhibitor	Q93LQ9	29230684
DB12377	target	Enterobacter cloacae	yes	inhibitor	P05364	29230684
DB12377	transporter	Humans	unknown	substrate	Q8TCC7	30891606
DB12377	transporter	Humans	unknown	substrate	Q9NSA0	30891606
DB12377	transporter	Humans	unknown	substrate	Q96FL8	30891606
DB12377	transporter	Humans	unknown	substrate	Q86VL8	30891606
DB12379	target	Humans	unknown	substrate	P04798	15056799
DB12379	target	Humans	unknown	agonist	P35869	15056799|25329374
DB12391	enzyme	Humans	no	inhibitor	P08684	11020135
DB12406	enzyme	Humans	no	substrate	P05177	9394024|25663650|22293536|8738764
DB12418	target	Humans	unknown	inhibitor	P07451	17826101
DB12425	carrier	Humans	no	substrate	P05543	
DB12436	target	Humans	unknown		P25103	21229983
DB12442	target	Humans	yes	inhibitor	P07900	17139284|17016423|10592235
DB12445	target	Humans	unknown	inhibitor	P23219	16961726|16144976
DB12450	target	Humans	unknown		P03372	19063592
DB12455	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7V3	15141029|30290000
DB12455	target	Escherichia coli (strain K12)	yes	inhibitor	P02359	15141029|30290000
DB12455	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7W7	15141029|30290000
DB12455	target	Escherichia coli (strain K12)	yes	inhibitor	P0A7U3	15141029|30290000
DB12455	target	Escherichia coli (strain K12)	yes	inhibitor	P0AG59	15141029|30290000
DB12455	carrier	Humans	unknown		P02768	
DB12455	transporter	Humans	unknown	substrate	P08183	
DB12457	target	Humans	yes	antagonist	Q16602	31291516|31081399
DB12457	enzyme	Humans	unknown	substrate|inhibitor	P08684	
DB12457	enzyme	Humans	unknown	substrate	P11712	
DB12457	transporter	Humans	unknown	substrate	P08183	
DB12457	transporter	Humans	unknown	substrate	Q9UNQ0	
DB12457	transporter	Humans	unknown	inhibitor	Q9Y6L6	
DB12457	transporter	Humans	unknown	inhibitor	Q8TCC7	
DB12457	transporter	Humans	unknown	inhibitor	Q9NPD5	
DB12457	transporter	Humans	unknown	inhibitor	O15244	
DB12457	transporter	Humans	unknown	inhibitor	Q96FL8	
DB12458	target	Humans	unknown		P14867	22029276
DB12458	target	Humans	unknown		P28472	22029276
DB12458	target	Humans	unknown		P18507	22029276
DB12465	target	Humans	unknown	inverse agonist	P28223	17031071
DB12466	target	Influenza A virus (strain A/Silky Chicken/Hong Kong/SF189/2001 H5N1 genotype A)	yes		Q809M3	30724789
DB12466	enzyme	Humans	yes	substrate|inhibitor	Q06278	30724789
DB12466	enzyme	Humans	yes	substrate	P47989	30724789
DB12466	enzyme	Humans	unknown	inhibitor	P10632	30724789
DB12466	enzyme	Humans	unknown	inhibitor	P05181	
DB12466	carrier	Humans	unknown	carrier	P02768	
DB12466	transporter	Humans	unknown	inhibitor	P08183	
DB12466	transporter	Humans	unknown	inhibitor	Q4U2R8	
DB12466	transporter	Humans	unknown	inhibitor	Q8TCC7	
DB12466	transporter	Humans	unknown	inhibitor	Q96S37	
DB12474	enzyme	Humans	no	substrate	P08684	18356043
DB12474	enzyme	Humans	no	substrate	P11712	18356043
DB12474	enzyme	Humans	no	substrate|inhibitor	P33261	18356043
DB12478	target	Humans	unknown		P14416	10728880
DB12478	target	Humans	unknown		P35462	10728880
DB12483	target	Humans	yes	inhibitor	P42336	
DB12483	target	Humans	yes	inhibitor	O00329	
DB12483	enzyme	Humans	no	substrate	P08684	
DB12483	enzyme	Humans	no	substrate	P20815	
DB12483	enzyme	Humans	no	substrate	P24462	
DB12483	enzyme	Humans	no	substrate	Q9HB55	
DB12483	carrier	Humans	unknown	substrate	P02768	
DB12483	transporter	Humans	unknown	substrate	P08183	
DB12483	transporter	Humans	unknown	substrate	Q9UNQ0	
DB12483	transporter	Humans	unknown	inhibitor	Q86VL8	29348486
DB12489	enzyme	Humans	no	inhibitor	P08684	11020135
DB12498	target	Humans	yes	antagonist	P61073	28649848|22699226|28597329|25792728
DB12500	target	Humans	yes	inhibitor	O60674	21220608|27473820
DB12500	target	Humans	yes	inhibitor	P36888	
DB12500	target	Humans	no	inhibitor	P23458	27473820
DB12500	enzyme	Humans	unknown	substrate	P08684	
DB12500	enzyme	Humans	unknown	substrate	P33261	
DB12500	enzyme	Humans	unknown	substrate	P31513	
DB12500	enzyme	Humans	unknown	inhibitor	P10635	
DB12500	transporter	Humans	unknown	substrate|inhibitor	P08183	
DB12500	transporter	Humans	unknown	inhibitor	Q9UNQ0	
DB12500	transporter	Humans	unknown	inhibitor	Q9Y6L6	
DB12500	transporter	Humans	unknown	inhibitor	Q9NPD5	
DB12500	transporter	Humans	unknown	inhibitor	P09086	
DB12500	transporter	Humans	unknown	inhibitor	Q96FL8	
DB12500	transporter	Humans	unknown	inhibitor	Q86VL8	
DB12515	enzyme	Humans	no	substrate	P08684	24889073
DB12518	target	Humans	unknown	antagonist	P14416	15010698
DB12520	target	Humans	unknown		P41597	
DB12523	enzyme	Humans	unknown	inhibitor	P10635	10597902
DB12532	target	Humans	yes	inhibition of synthesis	P01350	28867721
DB12532	enzyme	Humans	no	inhibitor	P08684	
DB12537	enzyme	Humans	unknown	substrate	P08684	11996015
DB12548	target	Humans	unknown		P01019	
DB12548	target	Humans	unknown		P25101	
DB12555	target	Humans	unknown		P28223	
DB12565	target	Humans	unknown		Q13547	
DB12569	target	Humans	unknown		P30542	17692744|17125265
DB12579	target	Humans	yes	antagonist	P14416	22490380
DB12582	target	Humans	unknown		O75469	23707768
DB12582	enzyme	Humans	unknown	inhibitor	P08684	12130727
DB12582	transporter	Humans	unknown	inhibitor	P08183	12130727
DB12589	target	Humans	unknown		P25942	15087402
DB12598	target	Humans	yes	inhibitor	P00734	2427760
DB12598	target	Humans	yes	inhibitor	P00742	22251267
DB12598	target	Humans	yes	inhibitor	P00748	22251267
DB12598	target	Humans	yes	inhibitor	P07477	10899355
DB12598	target	Humans	yes	inhibitor	P06870	2427760
DB12598	target	Humans	unknown	inhibitor	P05362	25954127
DB12598	transporter	Humans	unknown	substrate	O15245	14705184
DB12598	transporter	Humans	unknown	substrate	O15244	14705184
DB12610	target	Humans	unknown	inhibitor	P34913	23219563
DB12612	target	Humans	yes	agonist	P21453	31492652|28398597|29125718
DB12612	target	Humans	yes	agonist	Q9H228	31492652|28398597|29125718
DB12612	enzyme	Humans	yes	substrate	P51648	28783871|30407868
DB12612	enzyme	Humans	yes	substrate	P11766	28783871|30407868
DB12612	enzyme	Humans	unknown	substrate	P11245	
DB12612	enzyme	Humans	unknown	substrate	P10632	
DB12612	enzyme	Humans	unknown	substrate	P27338	
DB12612	enzyme	Humans	unknown	substrate	Q04828	
DB12612	enzyme	Humans	unknown	substrate	P52895	
DB12612	enzyme	Humans	unknown	substrate	P08684	
DB12612	transporter	Humans	unknown	inhibitor	P27338	
DB12612	transporter	Humans	unknown	substrate	Q9UNQ0	
DB12612	transporter	Humans	unknown	substrate	P08183	28783871
DB12615	target	Escherichia coli (strain K12)	unknown	inhibitor	P0AG59	
DB12615	target	Enterobacteriaceae bacterium (strain FGI 57)	yes	inhibitor	L0LZJ6	29091226
DB12615	transporter	Humans	unknown	inhibitor	Q96FL8	
DB12615	transporter	Humans	unknown	inhibitor	Q86VL8	
DB12629	enzyme	Humans	no	substrate	P08684	25266247
DB12637	target	Humans	unknown		P04150	15705660
DB12637	target	Humans	unknown		Q6QNK2	15811074
DB12651	target	Humans	unknown		Q14790	
DB12662	target	Humans	unknown		P37231	
DB12670	target	Humans	unknown		P30542	
DB12688	target	Humans	yes	binder	P20273	22355051|22003067
DB12688	target	Humans	yes	inactivator	P13639	22069564
DB12693	target	Humans	unknown	inverse agonist	P28223	17031071
DB12693	enzyme	Humans	no	inhibitor	P10635	8477556
DB12695	target	Humans	unknown		P62736	21838287
DB12695	target	Humans	unknown		P60709	21838287
DB12695	target	Humans	unknown		P06576	21838287
DB12695	target	Humans	unknown		P56385	21838287
DB12695	target	Humans	unknown		O75964	21838287
DB12695	target	Humans	unknown		O43169	21838287
DB12695	target	Humans	unknown		Q9NR28	21838287
DB12695	target	Humans	unknown		Q8TF61	21838287
DB12695	target	Humans	unknown		P52597	21838287
DB12695	target	Humans	unknown		P61978	21838287
DB12695	target	Humans	unknown		P34932	21838287
DB12695	target	Humans	unknown		P04792	21838287
DB12695	target	Humans	unknown		P61604	21838287
DB12695	target	Humans	unknown		Q92598	21838287
DB12695	target	Humans	unknown		P03886	21838287
DB12695	target	Humans	unknown		Q9Y266	21838287
DB12695	target	Humans	unknown		Q13219	21838287
DB12695	target	Humans	unknown		P25788	21838287
DB12695	target	Humans	unknown		P17980	21838287
DB12695	target	Humans	unknown		P43487	21838287
DB12695	target	Humans	unknown		P60903	21838287
DB12695	target	Humans	unknown		Q12874	21838287
DB12695	target	Humans	unknown		Q969G3	21838287
DB12695	target	Humans	unknown		Q96I99	21838287
DB12695	target	Humans	unknown		O43399	21838287
DB12695	target	Humans	unknown		P09493	21838287
DB12695	target	Humans	unknown		P06753	21838287
DB12695	target	Humans	unknown		P67936	21838287
DB12695	target	Humans	unknown		Q71U36	21838287
DB12695	target	Humans	unknown		Q13748	21838287
DB12695	target	Humans	unknown		P68366	21838287
DB12695	target	Humans	unknown		Q9H4B7	21838287
DB12695	target	Humans	unknown		Q13885	21838287
DB12695	target	Humans	unknown		Q13509	21838287
DB12695	target	Humans	unknown		P68371	21838287
DB12695	target	Humans	unknown		P10599	21838287
DB12695	target	Humans	unknown		P09936	21838287
DB12695	target	Humans	unknown		P54578	21838287
DB12695	target	Humans	unknown		P55072	21838287
DB12695	target	Humans	unknown		P08670	21838287
DB12695	target	Humans	unknown		P31946	21838287
DB12695	target	Humans	unknown		P62258	21838287
DB12695	target	Humans	unknown		Q04917	21838287
DB12695	target	Humans	unknown		P27348	21838287
DB12695	target	Humans	unknown		P63104	21838287
DB12698	target	Humans	unknown	antagonist	P01730	
DB12698	target	Humans	unknown	antagonist	P51681	
DB12698	target	Humans	unknown	antagonist	P61073	
DB12702	target	Humans	unknown		Q13639	
DB12712	transporter	Humans	no	substrate	O95342	24014644
DB12731	target	Humans	unknown		P43490	10592235
DB12733	target	Humans	unknown		P41594	
DB12742	target	Humans	unknown		P10721	17325667
DB12742	target	Humans	unknown		P08581	
DB12742	target	Humans	unknown		P07949	
DB12742	target	Humans	unknown		P16234	
DB12742	target	Humans	unknown		P36888	
DB12742	target	Humans	unknown		Q06609	
DB12747	target	Humans	unknown		O14746	17258078
DB12752	enzyme	Humans	no	substrate	P10635	17125412|14732961|27836712
DB12769	target	Escherichia coli (strain K12)	unknown		P0ABQ4	17139284|17016423
DB12773	target	Humans	unknown		P01563	
DB12781	enzyme	Humans	no	substrate	P08684	15900286
DB12781	enzyme	Humans	no	substrate|inhibitor	P10632	15900286|12642470
DB12783	target	Humans	yes	inhibitor	P20711	
DB12789	target	Humans	unknown	agonist	Q9Y5Y4	9579725
DB12799	transporter	Humans	unknown	inhibitor	P08183	19647170
DB12808	target	Humans	yes	agonist	P13631	29974453
DB12808	target	Humans	unknown	agonist	P10826	29974453
DB12808	target	Humans	unknown	agonist	P10276	29974453
DB12808	enzyme	Humans	unknown	substrate	P11712	
DB12808	enzyme	Humans	unknown	substrate	P08684	
DB12808	enzyme	Humans	unknown	substrate	P10632	
DB12808	enzyme	Humans	unknown	substrate	P20813	
DB12814	enzyme	Humans	unknown	inhibitor	P05177	9064483
DB12825	target	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	yes	binder	P61182	30019769|27958389
DB12825	enzyme	Humans	unknown	substrate	P08684	30019769
DB12825	transporter	Humans	unknown	substrate	P08183	
DB12831	target	Humans	yes	inhibitor	P03952	143965
DB12831	target	Humans	yes	inhibitor	P00734	143965
DB12831	target	Humans	yes	inhibitor	P00747	143965
